Peptides.01_F	Peptides.04_M	Peptides.05_F	Peptides.15_M	Peptides.187_F	Peptides.188_F	Peptides.205_M	Peptides.209_M	Peptides.49_F	Peptides.52_F	Peptides.54_M	Peptides.57_M	Peptides.58_F	Peptides.96_F	Intensity.S01_F	Intensity.S04_M	Intensity.S05_F	Intensity.S15_M	Intensity.S187_F	Intensity.S188_F	Intensity.S205_M	Intensity.S209_M	Intensity.S49_F	Intensity.S52_F	Intensity.S54_M	Intensity.S57_M	Intensity.S58_F	Intensity.S96_F	iBAQ	iBAQ.01_F	iBAQ.04_M	iBAQ.05_F	iBAQ.15_M	iBAQ.187_F	iBAQ.188_F	iBAQ.205_M	iBAQ.209_M	iBAQ.49_F	iBAQ.52_F	iBAQ.54_M	iBAQ.57_M	iBAQ.58_F	iBAQ.96_F	LFQ.intensity.S01_F	LFQ.intensity.S04_M	LFQ.intensity.S05_F	LFQ.intensity.S15_M	LFQ.intensity.S187_F	LFQ.intensity.S188_F	LFQ.intensity.S205_M	LFQ.intensity.S209_M	LFQ.intensity.S49_F	LFQ.intensity.S52_F	LFQ.intensity.S54_M	LFQ.intensity.S57_M	LFQ.intensity.S58_F	LFQ.intensity.S96_F	MS.MS.count.01_F	MS.MS.count.04_M	MS.MS.count.05_F	MS.MS.count.15_M	MS.MS.count.187_F	MS.MS.count.188_F	MS.MS.count.205_M	MS.MS.count.209_M	MS.MS.count.49_F	MS.MS.count.52_F	MS.MS.count.54_M	MS.MS.count.57_M	MS.MS.count.58_F	MS.MS.count.96_F	Only.identified.by.site	Reverse	Potential.contaminant	Peptides	Sequence.coverage....	Mol..weight..kDa.	Q.value	Score	Intensity	MS.MS.count	Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names
0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	NA	NA	1	0.8	124.43	1	-2	0	0	B4DYI2;P0DKV0;Q5VVP1;Q8IWB4;Q5VYP0;Q5VU36;Q5TZJ5	B4DYI2;P0DKV0;Q5VVP1;Q8IWB4;Q5VYP0;Q5VU36;Q5TZJ5	Spermatogenesis-associated protein 31C2;Spermatogenesis-associated protein 31C1;Spermatogenesis-associated protein 31A6;Spermatogenesis-associated protein 31A7;Spermatogenesis-associated protein 31A3;Spermatogenesis-associated protein 31A5;Spermatogenesis-associated protein 31A1	SPATA31C2;SPATA31C1;SPATA31A6;SPATA31A7;SPATA31A3;SPATA31A5;SPATA31A1
0	0	0	2	2	3	0	2	2	2	2	2	0	0	0	0	0	0	0	20900000	0	0	0	0	0	0	0	0	1305400	0	0	0	0	0	1305400	0	0	0	0	0	0	0	0	0	0	0	0	0	61100000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	+	NA	NA	3	13.8	29.038	1	-2	20886000	1	B7ZAP0	B7ZAP0	Rab GTPase-activating protein 1-like, isoform 10	RABGAP1L
0	0	2	1	1	0	1	1	1	1	1	1	2	0	0	0	39700000	1.09e+08	26300000	0	68500000	4.6e+07	0	45200000	88400000	0	2.23e+08	0	1.08e+08	0	0	6616700	18100000	4389600	0	11400000	7673300	0	7524900	14700000	0	37200000	0	0	0	46800000	69300000	64800000	0	46500000	52600000	0	32100000	7.6e+07	0	1.57e+08	0	0	0	1	2	0	0	1	2	1	1	1	1	3	0		NA	NA	2	12.6	23.384	0	5.4495	646020000	13	Q13765;E9PAV3;Q9BZK3	Q13765;E9PAV3;Q9BZK3	Nascent polypeptide-associated complex subunit alpha;Nascent polypeptide-associated complex subunit alpha, muscle-specific form;Putative nascent polypeptide-associated complex subunit alpha-like protein	NACA;NACAP1
0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1.8e+07	0	0	0	0	40600000	0	0	15900000	0	0	2129300	0	0	0	513860	0	0	0	0	1159900	0	0	455580	0	0	0	0	0	21800000	0	0	0	0	3.5e+07	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0		NA	NA	2	3.1	79.954	0.0022633	2.1813	74525000	3	O00139	O00139	Kinesin-like protein KIF2A	KIF2A
1	1	4	3	1	0	3	0	2	4	3	1	2	1	85200000	84300000	7.19e+08	7.32e+08	53600000	0	5.41e+08	0	1.73e+08	8.1e+08	3.25e+08	1.02e+08	2.08e+08	64100000	2.44e+08	5325200	5270100	44900000	45700000	3348900	0	33800000	0	10800000	50600000	20300000	6369300	1.3e+07	4008900	7.9e+07	1.07e+08	3.67e+08	3.9e+08	1.84e+08	0	3.47e+08	0	2.48e+08	4.98e+08	2.54e+08	3.03e+08	2.33e+08	1.65e+08	1	1	5	3	1	0	4	0	3	6	4	1	3	1		NA	NA	6	17.4	31.004	0	6.4297	3898100000	33	O00142	O00142	Thymidine kinase 2, mitochondrial	TK2
0	0	0	3	1	1	1	1	0	1	0	2	0	0	0	0	0	3.16e+08	1.36e+08	72200000	77400000	22300000	0	9.6e+07	0	2.23e+08	0	0	49700000	0	0	0	16700000	7163200	3800900	4074800	1174300	0	5050900	0	11800000	0	0	0	0	0	1.33e+08	1.54e+08	1.49e+08	49800000	25500000	0	56600000	0	1.33e+08	0	0	0	0	0	4	1	2	1	1	0	1	0	2	0	0		NA	NA	3	8.4	49.129	0	6.5432	943770000	12	O00148;Q13838	O00148;Q13838	ATP-dependent RNA helicase DDX39A;Spliceosome RNA helicase DDX39B	DDX39A;DDX39B
4	4	7	3	4	3	3	5	5	6	7	4	1	3	4.81e+08	8.95e+08	1.89e+09	4.15e+08	2.84e+08	2.83e+08	2.7e+08	7.3e+08	4.87e+08	1.7e+09	1.27e+09	5.1e+08	60700000	3.76e+08	4.82e+08	2.4e+07	44800000	94500000	20700000	14200000	14200000	13500000	36500000	24300000	8.5e+07	63300000	25500000	3032900	18800000	3.01e+08	6.88e+08	5.87e+08	2.79e+08	5.7e+08	7.15e+08	2.3e+08	7.86e+08	5.6e+08	6.05e+08	5.25e+08	4.54e+08	65200000	5.01e+08	5	7	15	5	5	3	4	8	9	9	11	8	1	4		NA	NA	8	27.9	41.796	0	53.032	9647100000	94	O00154	O00154	Cytosolic acyl coenzyme A thioester hydrolase	ACOT7
0	0	0	13	0	0	2	0	0	0	0	7	1	0	0	0	0	6.19e+08	0	0	50700000	0	0	0	0	1.03e+08	11700000	0	1.4e+07	0	0	0	11100000	0	0	904840	0	0	0	0	1833400	209710	0	0	0	0	3.23e+08	0	0	20200000	0	0	0	0	1.99e+08	9005500	0	0	0	0	18	0	0	2	0	0	0	0	9	1	0		NA	NA	13	17.2	121.68	0	18.757	783950000	30	O00159	O00159	Unconventional myosin-Ic	MYO1C
0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	62400000	0	0	1.05e+08	0	0	0	0	13800000	0	0	15100000	0	0	0	5200900	0	0	8749200	0	0	0	0	1153400	0	0	0	0	0	55400000	0	0	62600000	0	0	0	0	25800000	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0		NA	NA	1	6.6	23.354	0.00082508	3.3754	181240000	3	O00161	O00161	Synaptosomal-associated protein 23	SNAP23
0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	38600000	0	25800000	0	0	80300000	0	0	0	40600000	0	0	0	92700000	0	19300000	0	12900000	0	0	40200000	0	0	0	20300000	0	0	0	0	30900000	0	22900000	0	0	47900000	0	0	0	30700000	0	0	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0		NA	NA	1	13	10.441	0.0015402	2.3838	185320000	5	O00168	O00168	Phospholemman	FXYD1
3	6	3	3	1	0	3	0	1	2	4	3	2	0	3.84e+08	4.87e+08	4.01e+08	1.43e+08	18600000	0	2.43e+08	0	44600000	1.2e+08	5.85e+08	1.48e+08	97800000	0	2.06e+08	29500000	37400000	30800000	1.1e+07	1429600	0	18700000	0	3429300	9223500	4.5e+07	11400000	7522600	0	2.04e+08	3.59e+08	2.53e+08	1.29e+08	86400000	0	1.27e+08	0	1.11e+08	1.27e+08	3.82e+08	2.86e+08	1.01e+08	0	3	5	3	2	1	0	2	0	1	2	4	2	1	0		NA	NA	7	37.2	24.608	0	21.268	2671500000	26	O00194;P51159	O00194	Ras-related protein Rab-27B	RAB27B
0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	74200000	0	0	0	50900000	0	46100000	0	13200000	0	0	0	0	0	0	5709100	0	0	0	3911700	0	3542900	0	0	0	0	0	0	0	44300000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	+	NA	NA	3	13.3	23.705	1	-2	171130000	3	O00217	O00217	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	NDUFS8
3	9	2	20	14	13	14	14	8	15	11	20	5	1	2.6e+08	9.42e+08	88900000	4.81e+09	1.86e+09	2.61e+09	2.65e+09	2.31e+09	1.86e+09	3.33e+09	1.9e+09	6.02e+09	5.33e+08	1.04e+08	1.08e+09	9613500	34900000	3291500	1.78e+08	68800000	96700000	98200000	85500000	68800000	1.23e+08	70200000	2.23e+08	19700000	3856300	1.38e+08	8.42e+08	57200000	2.08e+09	9.73e+08	4.47e+09	1.32e+09	2.07e+09	2.23e+09	1.36e+09	1.04e+09	3.88e+09	4.34e+08	1.13e+08	3	10	2	39	17	17	19	20	12	18	12	38	5	1		NA	NA	27	65.4	47.463	0	116.94	2.9266e+10	213	O00231	O00231	26S proteasome non-ATPase regulatory subunit 11	PSMD11
4	10	1	16	6	8	12	9	8	7	6	10	7	1	3.24e+08	8.58e+08	1.2e+09	4.43e+09	6.88e+08	8e+08	2.06e+09	5.97e+08	1.11e+09	1.3e+09	8e+08	1.17e+09	8.32e+08	1.63e+08	6.53e+08	1.3e+07	34300000	47900000	1.77e+08	27500000	3.2e+07	82300000	23900000	44300000	5.2e+07	3.2e+07	46800000	33300000	6518600	2e+08	4.31e+08	0	1.67e+09	6.48e+08	1.74e+09	9.31e+08	4.87e+08	9.14e+08	6.7e+08	4.19e+08	8.15e+08	6.18e+08	2.32e+08	3	13	1	23	8	11	14	10	13	9	7	16	8	1		NA	NA	20	50.4	52.904	0	78.898	1.6322e+10	137	O00232	O00232	26S proteasome non-ATPase regulatory subunit 12	PSMD12
0	0	0	4	0	1	2	0	2	2	2	2	2	1	0	0	0	4.13e+08	0	53500000	4.03e+08	0	1.42e+08	2.67e+08	1.27e+08	1.09e+08	3.39e+08	63900000	1.6e+08	0	0	0	34500000	0	4462000	33600000	0	11800000	22200000	10600000	9041900	28300000	5327700	0	0	0	2.67e+08	0	4.68e+08	2.05e+08	0	1.48e+08	1.46e+08	78200000	1.76e+08	2.22e+08	1.91e+08	0	0	0	4	0	1	2	0	2	2	2	2	2	1		NA	NA	4	13.9	24.682	0	5.4649	1917400000	18	O00233	O00233	26S proteasome non-ATPase regulatory subunit 9	PSMD9
1	1	2	12	4	2	8	2	10	9	5	8	2	2	52700000	4.2e+07	1.52e+08	2.54e+09	3.85e+08	77900000	1.84e+09	97100000	1.32e+09	1.63e+09	3.7e+08	1.07e+09	1.42e+08	1.34e+08	1.23e+09	6590300	5251600	1.9e+07	3.17e+08	48100000	9732800	2.3e+08	12100000	1.65e+08	2.04e+08	46300000	1.33e+08	17700000	16700000	41400000	45300000	1.16e+08	2.17e+09	9.52e+08	4.37e+08	9.55e+08	2.24e+08	1.54e+09	9.52e+08	2.77e+08	1.98e+09	1.72e+08	2.32e+08	1	1	1	20	6	3	11	3	13	10	5	15	3	3		NA	NA	12	59	21.671	0	41.149	9849300000	95	O00264	O00264	Membrane-associated progesterone receptor component 1	PGRMC1
0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	49100000	18200000	0	0	38600000	0	0	2076300	0	0	0	0	0	0	0	963430	356070	0	0	756830	0	0	0	0	0	0	0	0	0	50300000	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0		NA	NA	5	7.9	121	0	6.2433	105890000	5	O00267	O00267	Transcription elongation factor SPT5	SUPT5H
0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	36900000	0	1.29e+08	0	0	0	0	9202000	0	0	0	0	0	0	0	2049000	0	7153000	0	0	0	0	0	0	0	0	0	0	0	31100000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0		NA	NA	2	7.6	36.521	0.0033545	2.0817	165640000	2	O00273	O00273	DNA fragmentation factor subunit alpha	DFFA
0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	NA	NA	1	4.8	28.232	1	-2	0	0	O00287	O00287	Regulatory factor X-associated protein	RFXAP
0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	94600000	0	0	0	0	66800000	0	0	0	2833100	0	0	0	0	0	1660500	0	0	0	0	1172600	0	0	0	0	0	0	0	0	1.7e+08	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0		NA	NA	3	4	116.22	0.00082271	3.3397	161490000	3	O00291	O00291	Huntingtin-interacting protein 1	HIP1
7	6	6	8	3	6	8	5	7	8	8	6	8	7	3.01e+09	2.96e+09	6.24e+08	6.03e+09	3.08e+08	6.85e+08	8.77e+09	3.87e+08	1.36e+09	4.59e+09	5.57e+09	1.33e+09	4.75e+09	2.37e+09	2.85e+09	2.01e+08	1.97e+08	41600000	4.02e+08	20500000	45700000	5.85e+08	25800000	90700000	3.06e+08	3.71e+08	88900000	3.17e+08	1.58e+08	1.72e+09	2.68e+09	5.77e+08	6.01e+09	9.09e+08	4.18e+09	2.83e+09	1.21e+09	1.66e+09	1.98e+09	2.12e+09	2.49e+09	4.98e+09	3.51e+09	13	10	7	18	6	8	30	9	15	23	27	14	14	11		NA	NA	10	44.8	26.922	0	100.44	4.2745e+10	205	O00299	O00299	Chloride intracellular channel protein 1	CLIC1
0	0	0	7	0	0	2	3	3	4	2	6	2	0	0	0	0	9.25e+08	0	0	3.52e+08	1.43e+08	2.82e+08	6.53e+08	5.93e+08	6.13e+08	4.76e+08	0	2.69e+08	0	0	0	61700000	0	0	23500000	9505500	18800000	43500000	39500000	40800000	31700000	0	0	0	0	3.79e+08	0	0	2.04e+08	1.69e+08	2.44e+08	2.95e+08	3.32e+08	3.69e+08	4.21e+08	0	0	0	0	8	0	0	3	3	4	4	3	8	2	0		NA	NA	9	31.7	37.563	0	88.548	4036200000	35	O00303	O00303	Eukaryotic translation initiation factor 3 subunit F	EIF3F
0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	9.9e+07	0	0	0	0	0	54600000	0	43900000	0	0	7898300	0	0	0	3959700	0	0	0	0	0	2182400	0	1756200	0	0	0	0	0	39800000	0	0	0	0	0	3.2e+07	0	47400000	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0		NA	NA	2	4.6	54.122	0.0097731	1.5962	197460000	5	O00330	O00330	Pyruvate dehydrogenase protein X component, mitochondrial	PDHX
1	2	4	2	2	1	3	2	4	2	2	2	1	1	0	1.19e+08	2.64e+08	2.7e+08	2.1e+08	0	7.58e+08	3.02e+08	8.06e+08	1.03e+09	1.33e+08	2.81e+08	0	72700000	6.06e+08	0	1.7e+07	37700000	38600000	3e+07	0	1.08e+08	43200000	1.15e+08	1.47e+08	1.9e+07	40100000	0	10400000	0	1.07e+08	1.21e+08	2.69e+08	5.1e+08	0	3.58e+08	6.93e+08	7.8e+08	6.75e+08	1.13e+08	5.88e+08	0	1.32e+08	0	1	3	2	2	0	3	1	5	3	2	2	0	1		NA	NA	4	23.7	20.747	0	7.8805	4244800000	25	O00399	O00399	Dynactin subunit 6	DCTN6
0	2	0	1	14	5	1	11	21	14	0	18	0	1	0	57600000	0	18400000	1.22e+09	1.53e+08	29500000	1.17e+09	2.8e+09	1.96e+09	0	1.71e+09	0	32800000	1.83e+08	0	1152000	0	367040	24500000	3054700	590750	23400000	5.6e+07	39200000	0	34300000	0	655440	0	27200000	0	6821800	1.84e+09	2.44e+08	11800000	1.15e+09	2.27e+09	8.14e+08	0	2.8e+09	0	15500000	0	2	0	1	23	7	1	19	46	17	0	35	0	1		NA	NA	24	33.3	105.72	0	85.887	9161700000	152	O00408	O00408	cGMP-dependent 3,5-cyclic phosphodiesterase	PDE2A
24	28	32	31	22	22	29	26	27	38	28	27	22	25	9.71e+09	1.37e+10	2.71e+10	1.87e+10	5.98e+09	3.12e+09	2.43e+10	1.56e+10	1.56e+10	4.38e+10	2.37e+10	6.11e+09	1.36e+10	1.03e+10	4.13e+09	1.73e+08	2.45e+08	4.84e+08	3.34e+08	1.07e+08	55800000	4.33e+08	2.79e+08	2.79e+08	7.82e+08	4.23e+08	1.09e+08	2.43e+08	1.84e+08	4.8e+09	1.28e+10	1.15e+10	7.6e+09	9.98e+09	7.28e+09	9.74e+09	1.41e+10	1.15e+10	1.41e+10	1.49e+10	1.03e+10	1.05e+10	1.37e+10	46	69	79	69	41	28	71	54	58	94	72	47	41	49		NA	NA	41	43.2	123.63	0	323.31	2.3134e+11	818	O00410	O00410	Importin-5	IPO5
4	1	6	1	0	0	0	2	2	5	0	0	0	2	1e+08	39400000	6.65e+08	32600000	0	0	0	1.14e+08	1.02e+08	3.37e+08	0	0	0	1e+08	37300000	2510700	984850	16600000	815490	0	0	0	2857700	2559000	8413600	0	0	0	2501200	76800000	43100000	1.93e+08	3.3e+07	0	0	0	1.13e+08	1.19e+08	1.09e+08	0	0	0	1.09e+08	2	1	7	1	0	0	0	2	2	4	0	0	0	2		NA	NA	9	12.5	89.86	0	21.485	1490800000	21	O00423	O00423	Echinoderm microtubule-associated protein-like 1	EML1
5	3	0	20	17	7	13	21	28	23	10	22	3	10	1.23e+08	65500000	0	2.84e+09	2.53e+09	1.87e+08	9.04e+08	2.9e+09	4.99e+09	3.45e+09	9.25e+08	4.78e+09	68800000	5.63e+08	4.86e+08	2462000	1309400	0	56800000	50600000	3735400	18100000	57900000	99700000	6.9e+07	18500000	95500000	1377000	11300000	1.28e+08	68900000	0	1.78e+09	3.38e+09	6.08e+08	6.55e+08	2.74e+09	4.57e+09	1.5e+09	6.17e+08	5.12e+09	6.1e+07	8.11e+08	4	3	0	47	40	11	18	62	71	40	21	59	4	15		NA	NA	32	57.1	81.876	0	236.04	2.4311e+10	395	O00429	O00429	Dynamin-1-like protein	DNM1L
0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1.2e+08	4.19e+08	0	0	0	0	0	0	0	0	0	28400000	0	0	0	6311500	22100000	0	0	0	0	0	0	0	0	0	0	0	0	7.3e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0		NA	NA	4	12.3	39.336	0.00085985	3.9506	539140000	3	O00442	O00442	RNA 3-terminal phosphate cyclase	RTCA
10	10	20	7	0	1	9	6	10	10	11	1	11	3	1.18e+09	6.35e+08	1.83e+09	3.25e+08	0	0	8.47e+08	1.13e+08	2.92e+08	7.13e+08	5.92e+08	11100000	6.23e+08	63300000	80300000	13100000	7056100	20300000	3613300	0	0	9409500	1257600	3247100	7927700	6581900	123680	6923100	703520	7.06e+08	6.35e+08	1.35e+09	1.75e+08	0	0	4.93e+08	1.57e+08	3.13e+08	2.94e+08	8.14e+08	2.2e+07	5.26e+08	1.25e+08	17	19	30	8	0	1	12	4	10	12	11	1	12	3		NA	NA	20	11.7	217.23	0	57.418	7227400000	140	O00468	O00468	Agrin;Agrin N-terminal 110 kDa subunit;Agrin C-terminal 110 kDa subunit;Agrin C-terminal 90 kDa fragment;Agrin C-terminal 22 kDa fragment	AGRN
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10200000	0	0	0	0	0	249590	0	0	0	0	0	0	0	0	249590	0	0	0	0	0	0	0	0	0	0	0	0	0	9194000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	+	NA	NA	1	2.5	81.852	1	-2	10233000	1	O00471	O00471	Exocyst complex component 5	EXOC5
1	5	0	7	6	4	7	4	6	8	6	7	4	2	1.13e+08	4.7e+08	0	2.49e+09	9.04e+08	5.91e+08	1.58e+09	6.16e+08	1.51e+09	3.22e+09	1.2e+09	1.76e+09	8.56e+08	3.12e+08	1.04e+09	7554700	31400000	0	1.66e+08	60300000	39400000	1.05e+08	41100000	1.01e+08	2.14e+08	79900000	1.17e+08	57100000	20800000	50900000	3.82e+08	0	1.38e+09	1.58e+09	1.13e+09	8.43e+08	6.58e+08	1.87e+09	1.29e+09	9.67e+08	2.08e+09	1.33e+09	3.7e+08	2	7	0	20	10	5	7	5	14	19	9	14	5	4		NA	NA	10	55.5	34.577	0	33.87	1.561e+10	121	O00487	O00487	26S proteasome non-ATPase regulatory subunit 14	PSMD14
9	15	13	10	11	12	12	19	20	22	13	11	8	10	9.38e+08	1.7e+09	1.97e+09	1.39e+09	1.23e+09	7.11e+08	1.02e+09	4.47e+09	4.33e+09	1.36e+10	3.54e+09	1.62e+09	2.24e+08	1.07e+09	1.35e+09	33500000	60600000	70500000	49700000	43800000	25400000	36400000	1.6e+08	1.55e+08	4.87e+08	1.26e+08	57900000	7999400	38200000	8.02e+08	9.88e+08	7.8e+08	1.24e+09	2.12e+09	1.54e+09	8.18e+08	3.98e+09	3.04e+09	4.12e+09	1.79e+09	2.08e+09	2.4e+08	1.8e+09	12	29	25	22	14	10	10	30	44	81	28	11	4	11		NA	NA	23	46.7	64.699	0	177.03	3.7836e+10	331	O00499	O00499	Myc box-dependent-interacting protein 1	BIN1
1	2	1	7	4	0	5	3	6	7	4	5	3	3	12500000	30200000	2.1e+07	2.3e+08	4.18e+08	0	1.25e+08	1.88e+08	3.42e+08	4.23e+08	2.33e+08	2.52e+08	28400000	1.51e+08	1.44e+08	738100	1776100	1234500	13500000	24600000	0	7367600	1.1e+07	20100000	24900000	13700000	14800000	1668000	8902700	24900000	3.1e+07	52700000	1.41e+08	3.16e+08	0	91900000	1.82e+08	1.72e+08	1.61e+08	74600000	1.45e+08	81900000	1.04e+08	1	4	1	8	5	0	4	3	5	4	5	5	2	3		NA	NA	10	23.2	57.81	0	61.635	2454700000	50	O00505	O00505	Importin subunit alpha-4	KPNA3
15	13	9	5	3	3	9	5	6	9	10	8	5	6	1.72e+09	7.28e+08	6.8e+08	1.65e+08	1.18e+08	36800000	7.52e+08	1.88e+08	2.88e+08	1.09e+09	9.58e+08	2.78e+08	2.47e+08	2.15e+08	1.56e+08	35800000	15200000	14200000	3432200	2452800	767180	15700000	3915900	6003400	22800000	2e+07	5788300	5152100	4474800	6.44e+08	4.59e+08	3.11e+08	2.54e+08	3.72e+08	1.65e+08	4.31e+08	3.07e+08	3.06e+08	4.17e+08	4.63e+08	2.97e+08	2.82e+08	3.75e+08	28	18	13	6	3	3	12	6	7	14	15	10	8	5		NA	NA	18	18.2	135.07	0	61.348	7465800000	148	O00533	O00533	Neural cell adhesion molecule L1-like protein;Processed neural cell adhesion molecule L1-like protein	CHL1
7	0	0	0	0	0	8	2	1	4	0	0	0	0	3.41e+08	0	0	0	0	0	3.93e+08	33700000	7139600	2.24e+08	0	0	0	0	25600000	8747100	0	0	0	0	0	10100000	863440	183070	5754900	0	0	0	0	1.72e+08	0	0	0	0	0	1.93e+08	26700000	8060300	1e+08	0	0	0	0	8	0	0	0	0	0	8	2	1	4	0	0	0	0		NA	NA	8	15.8	86.488	0	28.411	999200000	23	O00534	O00534	von Willebrand factor A domain-containing protein 5A	VWA5A
2	1	2	2	0	0	0	0	0	0	1	0	4	1	76400000	17600000	73900000	40100000	0	0	0	0	0	0	8172400	0	3.55e+08	29800000	54700000	6945500	1600900	6715400	3644700	0	0	0	0	0	0	742950	0	32300000	2706400	40200000	73100000	52200000	73400000	0	0	0	0	0	0	22700000	0	2.23e+08	38800000	3	2	3	2	0	0	0	0	0	0	1	0	5	1		NA	NA	6	39.3	32.444	0	43.709	601260000	17	O00560	O00560	Syntenin-1	SDCBP
1	1	0	1	0	0	0	0	0	0	0	0	0	0	42600000	13700000	0	54500000	0	0	0	0	0	0	0	0	0	0	3572900	1373500	441800	0	1757600	0	0	0	0	0	0	0	0	0	0	24800000	1.1e+07	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0		NA	NA	2	5.1	66.049	0	4.8135	110760000	3	O00567	O00567	Nucleolar protein 56	NOP56
0	3	0	4	1	1	4	0	1	1	0	2	0	0	0	1.86e+08	0	1.64e+08	14700000	14100000	2.64e+08	0	58600000	30800000	0	30700000	0	0	19600000	0	4771200	0	4209600	376930	362600	6781600	0	1501500	789240	0	786300	0	0	0	89800000	0	52700000	5e+07	49900000	88900000	0	56300000	20500000	0	43200000	0	0	0	3	0	3	1	1	5	0	2	1	0	2	0	0		NA	NA	7	13.1	73.243	0	7.504	763580000	18	O00571;O15523	O00571;O15523	ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y	DDX3X;DDX3Y
1	0	1	0	0	0	0	0	0	0	1	0	0	0	79500000	0	71200000	0	0	0	0	0	0	0	1.41e+08	0	0	0	22500000	6116500	0	5473300	0	0	0	0	0	0	0	10900000	0	0	0	0	0	37100000	0	0	0	0	0	0	0	75600000	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0		NA	NA	2	9	35.891	0.00043459	4.1815	292120000	3	O00628	O00628	Peroxisomal targeting signal 2 receptor	PEX7
0	1	1	8	3	1	6	3	6	8	4	5	4	2	0	1.41e+08	1.14e+08	1.12e+09	2.62e+08	3.5e+07	1.59e+09	5.82e+08	1.7e+09	2.25e+09	5.56e+08	1.32e+09	8.12e+08	1.3e+08	6.63e+08	0	8802900	7141000	69900000	16400000	2189000	99200000	36300000	1.06e+08	1.4e+08	34700000	82800000	50700000	8129500	0	62600000	65600000	7.13e+08	3.75e+08	89500000	8.37e+08	4.25e+08	1.08e+09	7.44e+08	2.73e+08	1.26e+09	2.96e+08	1.46e+08	0	2	1	12	4	1	9	4	10	10	4	6	5	2		NA	NA	10	19.2	57.886	0	76.276	1.0603e+10	70	O00629	O00629	Importin subunit alpha-3	KPNA4
0	0	4	1	0	1	1	1	4	6	0	2	0	1	0	0	5.04e+08	1.58e+08	0	23600000	16400000	5.9e+07	1.43e+08	1.37e+09	0	2.02e+08	0	46900000	1.58e+08	0	0	31500000	9875900	0	1474000	1022800	3688000	8931100	85800000	0	12600000	0	2928800	0	0	1.83e+08	1.3e+08	0	72600000	0	9.6e+07	2.66e+08	5.77e+08	0	2.24e+08	0	70200000	0	0	4	1	0	1	1	2	5	9	0	2	0	1		NA	NA	7	28.5	35.144	0	11.255	2525700000	26	O00743	O00743	Serine/threonine-protein phosphatase 6 catalytic subunit;Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed	PPP6C
1	0	0	0	0	0	0	0	0	0	0	0	0	0	55600000	0	0	0	0	0	0	0	0	0	0	0	0	0	1112200	1112200	0	0	0	0	0	0	0	0	0	0	0	0	0	23400000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		NA	NA	1	1.5	113.74	0.0022831	2.2521	55611000	1	O00754	O00754	Lysosomal alpha-mannosidase;Lysosomal alpha-mannosidase A peptide;Lysosomal alpha-mannosidase B peptide;Lysosomal alpha-mannosidase C peptide;Lysosomal alpha-mannosidase D peptide;Lysosomal alpha-mannosidase E peptide	MAN2B1
